price;event_date;product_content_id;sold_count;visit_count;favored_count;basket_count;category_sold;category_brand_sold;category_visits;ty_visits;category_basket;category_favored;is.discount_days
;24.08.2020;73318567;0;0;0;0;206;0;1387;1;0;8472;0
76.92272727;25.08.2020;85004;22;0;0;112;231;0;2561;1;0;13790;0
71.32312102;25.08.2020;4066298;157;0;0;300;745;0;1463;1;0;3443;0
138.5896936;25.08.2020;6676673;359;0;0;1369;553;0;3236;1;0;12809;0
239;25.08.2020;7061886;29;0;0;90;112;0;452;1;0;1660;0
45.06346248;25.08.2020;31515569;231;0;0;1286;452;0;4686;1;0;22241;0
;25.08.2020;32737302;0;0;0;0;219;0;1449;1;0;8290;0
128.0538462;25.08.2020;32939029;13;0;0;59;652;0;746;1;0;2477;0
;25.08.2020;48740784;0;0;0;0;14;0;1510;1;0;8626;0
;25.08.2020;73318567;0;0;0;0;219;0;1449;1;0;8290;0
74.97714286;26.08.2020;85004;35;0;0;98;254;0;2546;1;0;12240;0
73.98225225;26.08.2020;4066298;111;0;0;270;643;0;1354;1;0;3168;0
144.6364662;26.08.2020;6676673;266;0;0;1061;468;0;3048;1;0;11951;0
239;26.08.2020;7061886;21;0;0;80;115;0;405;1;0;1616;0
45.12818123;26.08.2020;31515569;243;0;0;1217;441;0;5304;1;0;23855;0
;26.08.2020;32737302;0;0;0;0;187;0;1270;1;0;7137;0
129.9;26.08.2020;32939029;13;0;0;53;590;0;697;1;0;2378;0
;26.08.2020;48740784;0;0;0;0;29;0;1704;1;0;8800;0
;26.08.2020;73318567;0;0;0;0;187;0;1270;1;0;7137;0
74.85454545;27.08.2020;85004;33;0;0;152;270;0;2726;1;0;13279;0
73.43158416;27.08.2020;4066298;101;0;0;227;582;0;1300;1;0;2944;0
142.1418685;27.08.2020;6676673;289;0;0;1151;461;0;3306;1;0;13390;0
239;27.08.2020;7061886;31;0;0;97;105;0;447;1;0;1750;0
45.05489935;27.08.2020;31515569;255;0;0;1292;471;0;5350;1;0;25795;0
;27.08.2020;32737302;0;0;0;0;177;0;1307;1;0;7046;0
129.3555556;27.08.2020;32939029;9;0;0;49;571;0;663;1;0;2390;0
;27.08.2020;48740784;0;0;0;0;10;0;1559;1;0;8618;0
;27.08.2020;73318567;0;0;0;0;177;0;1307;1;0;7046;0
74.66956522;28.08.2020;85004;23;0;0;109;167;0;2487;1;0;12944;0
71.68837209;28.08.2020;4066298;172;0;0;412;675;0;1340;1;0;3632;0
147.6076923;28.08.2020;6676673;208;0;0;796;424;0;3040;1;0;12068;0
239;28.08.2020;7061886;24;0;0;72;115;0;420;1;0;1569;0
45.14306271;28.08.2020;31515569;248;0;0;1174;535;0;5070;1;0;23664;0
;28.08.2020;32737302;0;0;0;0;196;0;2324;1;0;15776;0
128.525;28.08.2020;32939029;8;0;0;61;481;0;573;1;0;2003;0
;28.08.2020;48740784;0;0;0;0;18;0;1432;1;0;7459;0
;28.08.2020;73318567;0;0;0;0;196;0;2324;1;0;15776;0
75.42413793;29.08.2020;85004;29;0;0;126;218;0;2168;1;0;11776;0
70.16867052;29.08.2020;4066298;173;0;0;404;641;0;1368;1;0;3476;0
145.7315315;29.08.2020;6676673;222;0;0;895;433;0;2761;1;0;11823;0
239;29.08.2020;7061886;24;0;0;80;101;0;421;1;0;1600;0
45.07141114;29.08.2020;31515569;202;0;0;1069;452;0;4717;1;0;21418;0
;29.08.2020;32737302;0;0;0;0;181;0;1851;1;0;9733;0
128.9;29.08.2020;32939029;16;0;0;41;415;0;485;1;0;1791;0
;29.08.2020;48740784;0;0;0;0;13;0;1394;1;0;7332;0
;29.08.2020;73318567;0;0;0;0;181;0;1851;1;0;9733;0
74.7725;30.08.2020;85004;40;0;0;164;211;0;2393;1;0;12987;0
70.02878173;30.08.2020;4066298;197;0;0;434;721;0;1471;1;0;3660;0
144.3254237;30.08.2020;6676673;236;0;0;981;438;0;2877;1;0;11915;0
239;30.08.2020;7061886;30;0;0;67;107;0;450;1;0;1739;0
45.20992217;30.08.2020;31515569;212;0;0;1037;487;0;4304;1;0;20481;0
;30.08.2020;32737302;0;0;0;0;180;0;1995;1;0;10525;0
128.9090909;30.08.2020;32939029;11;0;0;58;431;0;525;1;0;1887;0
;30.08.2020;48740784;0;0;0;0;16;0;1256;1;0;7067;0
;30.08.2020;73318567;0;0;0;0;180;0;1995;1;0;10525;0
74.66451613;31.08.2020;85004;31;0;0;127;157;0;2803;1;0;14154;0
70.21434783;31.08.2020;4066298;230;0;0;539;902;0;1822;1;0;4407;0
148.5631579;31.08.2020;6676673;266;0;0;1122;551;0;3478;1;0;13494;0
239;31.08.2020;7061886;36;0;0;97;110;0;428;1;0;1743;0
45.18690929;31.08.2020;31515569;303;0;0;1396;663;0;5455;1;0;24350;0
;31.08.2020;32737302;0;0;0;0;182;0;2039;1;0;11302;0
110.1415254;31.08.2020;32939029;236;0;0;702;770;0;880;1;0;2782;0
;31.08.2020;48740784;0;0;0;0;10;0;2899;1;0;11750;0
;31.08.2020;73318567;0;0;0;0;182;0;2039;1;0;11302;0
74.04653846;1.09.2020;85004;26;0;0;117;161;0;2625;1;0;12831;0
70.12307985;1.09.2020;4066298;263;0;0;614;850;0;1713;1;0;4258;0
148.3916058;1.09.2020;6676673;274;0;0;1509;606;0;3469;1;0;15277;0
239;1.09.2020;7061886;32;0;0;92;120;0;497;1;0;2023;0
44.99;1.09.2020;31515569;304;0;0;1429;608;0;5270;1;0;24691;0
;1.09.2020;32737302;0;0;0;1;197;0;1716;1;0;9195;0
111.2293333;1.09.2020;32939029;255;0;0;707;800;0;863;1;0;2586;0
;1.09.2020;48740784;0;0;0;0;15;0;1553;1;0;8386;0
;1.09.2020;73318567;0;0;0;0;197;0;1716;1;0;9195;0
75.88235294;2.09.2020;85004;17;0;0;93;348;0;2763;1;0;14424;0
70.17606618;2.09.2020;4066298;272;0;0;511;1112;0;1931;1;0;4642;0
151.6117073;2.09.2020;6676673;205;0;0;1340;522;0;3448;1;0;15257;0
239;2.09.2020;7061886;32;0;0;105;107;0;489;1;0;2126;0
44.99;2.09.2020;31515569;294;0;0;1130;598;0;5863;1;0;26069;0
;2.09.2020;32737302;0;0;0;0;192;0;1455;1;0;7382;0
121.1643182;2.09.2020;32939029;44;0;0;216;553;0;587;1;0;2046;0
;2.09.2020;48740784;0;0;0;0;11;0;1623;1;0;8372;0
;2.09.2020;73318567;0;0;0;0;192;0;1455;1;0;7382;0
74.31064516;3.09.2020;85004;31;0;0;129;416;0;2674;1;0;13277;0
69.9510917;3.09.2020;4066298;229;0;0;372;812;0;1530;1;0;3278;0
149.0163934;3.09.2020;6676673;244;0;0;1246;604;0;3428;1;0;14861;0
239;3.09.2020;7061886;27;0;0;99;115;0;490;1;0;2196;0
44.99;3.09.2020;31515569;233;0;0;1039;511;0;5343;1;0;25116;0
;3.09.2020;32737302;0;0;0;0;144;0;1258;1;0;6331;0
120.9853846;3.09.2020;32939029;52;0;0;165;548;0;588;1;0;1938;0
;3.09.2020;48740784;0;0;0;0;11;0;1565;1;0;8212;0
;3.09.2020;73318567;0;0;0;0;144;0;1258;1;0;6331;0
76.06428571;4.09.2020;85004;14;0;0;62;474;0;2644;1;0;10862;0
70.94295455;4.09.2020;4066298;176;0;0;280;636;0;1331;1;0;2610;0
148.8850877;4.09.2020;6676673;228;0;0;1064;583;0;3647;1;0;13857;0
239;4.09.2020;7061886;16;0;0;84;76;0;458;1;0;2018;0
44.99;4.09.2020;31515569;235;0;0;1243;538;0;5223;1;0;20771;0
;4.09.2020;32737302;0;0;0;0;127;0;1241;1;0;5018;0
120.9842857;4.09.2020;32939029;42;0;0;140;500;0;535;1;0;1614;0
;4.09.2020;48740784;0;0;0;0;13;0;1696;1;0;8645;0
;4.09.2020;73318567;0;0;0;0;127;0;1241;1;0;5018;0
75.40294118;5.09.2020;85004;17;0;0;89;300;0;2405;1;0;12577;0
71.01280488;5.09.2020;4066298;164;0;0;346;627;0;1322;1;0;3384;0
146.556087;5.09.2020;6676673;230;0;0;1430;500;0;3559;1;0;16305;0
239;5.09.2020;7061886;21;0;0;98;97;0;413;1;0;2133;0
45.17613759;5.09.2020;31515569;324;0;0;1655;648;0;5834;1;0;28999;0
;5.09.2020;32737302;0;0;0;0;126;0;1221;1;0;6159;0
121.3064;5.09.2020;32939029;25;0;0;125;469;0;516;1;0;2022;0
;5.09.2020;48740784;0;0;0;0;17;0;1905;1;0;11925;0
;5.09.2020;73318567;0;0;0;0;126;0;1221;1;0;6159;0
75.49230769;6.09.2020;85004;26;0;0;91;222;0;2427;1;0;13488;0
70.97376543;6.09.2020;4066298;162;0;0;343;608;0;1353;1;0;3477;0
147.197561;6.09.2020;6676673;205;0;0;1475;498;0;3251;1;0;17079;0
239;6.09.2020;7061886;28;0;0;130;123;0;385;1;0;2150;0
44.99;6.09.2020;31515569;317;0;0;1775;614;0;5925;1;0;29349;0
;6.09.2020;32737302;0;0;0;0;120;0;936;1;0;5189;0
120.8548276;6.09.2020;32939029;29;0;0;114;560;0;595;1;0;2315;0
;6.09.2020;48740784;0;0;0;0;24;0;1721;1;0;10906;0
;6.09.2020;73318567;0;0;0;0;120;0;936;1;0;5189;0
73.17970588;7.09.2020;85004;68;0;0;372;340;0;5140;1;0;29773;0
66.22496337;7.09.2020;4066298;546;0;0;1504;1472;0;2607;1;0;7841;0
145.3607383;7.09.2020;6676673;298;0;0;1568;827;0;4789;1;0;24488;0
232.9393939;7.09.2020;7061886;33;0;0;205;169;0;691;1;0;3563;0
44.99;7.09.2020;31515569;1207;0;0;8131;1818;0;11479;1;0;65281;0
;7.09.2020;32737302;0;0;0;0;201;0;1808;1;0;9639;0
120.1957143;7.09.2020;32939029;56;0;0;290;1018;0;1072;1;0;4980;0
;7.09.2020;48740784;0;0;0;0;26;0;3088;1;0;18540;0
;7.09.2020;73318567;0;0;0;0;201;0;1808;1;0;9639;0
73.1095;8.09.2020;85004;180;0;0;739;929;0;13747;1;0;67892;0
65.00754897;8.09.2020;4066298;2093;0;0;4953;5700;0;9868;1;0;31169;0
143.4443497;8.09.2020;6676673;469;0;0;1870;1549;0;8865;1;0;38718;0
231.2131148;8.09.2020;7061886;122;0;0;411;423;0;1573;1;0;6660;0
44.99;8.09.2020;31515569;3419;0;0;13068;4662;0;25835;1;0;104847;0
;8.09.2020;32737302;0;0;0;0;409;0;3311;1;0;15656;0
118.362807;8.09.2020;32939029;171;0;0;662;3185;0;3349;1;0;12745;0
;8.09.2020;48740784;0;0;0;0;70;0;6995;1;0;33366;0
;8.09.2020;73318567;0;0;0;0;409;0;3311;1;0;15656;0
74.66188889;9.09.2020;85004;90;0;0;393;865;0;12333;1;0;55873;0
65.03438753;9.09.2020;4066298;898;0;0;1939;4280;0;7340;1;0;26173;0
145.350823;9.09.2020;6676673;486;0;0;1821;1571;0;8321;1;0;31986;0
231.6732673;9.09.2020;7061886;101;0;0;291;385;0;1584;1;0;5870;0
44.99;9.09.2020;31515569;2634;0;0;7831;3557;0;19581;1;0;66912;0
;9.09.2020;32737302;0;0;0;0;293;0;2917;1;0;11792;0
118.8192361;9.09.2020;32939029;144;0;0;578;3744;0;3909;1;0;13221;0
;9.09.2020;48740784;0;0;0;0;58;0;5445;1;0;22577;0
;9.09.2020;73318567;0;0;0;0;293;0;2917;1;0;11792;0
74.11897059;10.09.2020;85004;136;0;0;432;1065;0;14516;1;0;53008;0
65.00612261;10.09.2020;4066298;1305;0;0;2791;4346;0;7241;1;0;20793;0
138.4597658;10.09.2020;6676673;726;0;0;2123;2053;0;9732;1;0;32801;0
229;10.09.2020;7061886;127;0;0;313;455;0;1720;1;0;5355;0
44.99;10.09.2020;31515569;3552;0;0;8763;4624;0;20248;1;0;62271;0
;10.09.2020;32737302;0;0;0;0;427;0;2527;1;0;9204;0
118.0027358;10.09.2020;32939029;106;0;0;388;4096;0;4283;1;0;11792;0
;10.09.2020;48740784;0;0;0;0;44;0;5396;1;0;19911;0
;10.09.2020;73318567;0;0;0;0;427;0;2527;1;0;9204;0
74.425;11.09.2020;85004;50;0;0;206;751;0;6520;1;0;31595;0
65.0143447;11.09.2020;4066298;557;0;0;1574;2197;0;3745;1;0;12848;0
143.8629518;11.09.2020;6676673;332;0;0;1446;915;0;5601;1;0;21727;0
237.2352941;11.09.2020;7061886;51;0;0;171;206;0;772;1;0;3010;0
44.99;11.09.2020;31515569;1105;0;0;4225;1593;0;9357;1;0;38679;0
;11.09.2020;32737302;0;0;0;0;154;0;1823;1;0;8003;0
117.6680282;11.09.2020;32939029;71;0;0;240;1531;0;1613;1;0;5302;0
;11.09.2020;48740784;0;0;0;0;28;0;3133;1;0;14695;0
;11.09.2020;73318567;0;0;0;0;154;0;1823;1;0;8003;0
74.04;12.09.2020;85004;38;0;0;206;405;0;3318;1;0;20838;0
69.09838095;12.09.2020;4066298;210;0;0;698;1034;0;1829;1;0;7139;0
146.9357798;12.09.2020;6676673;218;0;0;931;588;0;3838;1;0;16291;0
239;12.09.2020;7061886;31;0;0;127;111;0;481;1;0;2328;0
44.99;12.09.2020;31515569;445;0;0;3129;789;0;6124;1;0;31901;0
;12.09.2020;32737302;0;0;0;0;100;0;945;1;0;5534;0
119.7017857;12.09.2020;32939029;28;0;0;142;721;0;742;1;0;3240;0
;12.09.2020;48740784;0;0;0;0;17;0;2108;1;0;11740;0
;12.09.2020;73318567;0;0;0;0;100;0;945;1;0;5534;0
75.9096;13.09.2020;85004;25;0;0;135;360;0;3064;1;0;18609;0
70.02885;13.09.2020;4066298;200;0;0;561;643;0;1310;1;0;5100;0
146.2297297;13.09.2020;6676673;185;0;0;830;508;0;3133;1;0;13752;0
239;13.09.2020;7061886;35;0;0;102;119;0;533;1;0;2148;0
44.99;13.09.2020;31515569;270;0;0;1831;602;0;5960;1;0;29688;0
;13.09.2020;32737302;0;0;0;0;132;0;799;1;0;4482;0
120.99;13.09.2020;32939029;20;0;0;97;607;0;657;1;0;2602;0
;13.09.2020;48740784;0;0;0;0;22;0;1870;1;0;11725;0
;13.09.2020;73318567;0;0;0;0;132;0;799;1;0;4482;0
75.13448276;14.09.2020;85004;29;0;0;159;373;0;3067;1;0;17482;0
69.99919149;14.09.2020;4066298;235;0;0;662;1100;0;2049;1;0;6571;0
148.0194444;14.09.2020;6676673;180;0;0;700;570;0;3834;1;0;14803;0
238.8571429;14.09.2020;7061886;42;0;0;146;117;0;576;1;0;2391;0
45.04525512;14.09.2020;31515569;428;0;0;2261;729;0;6668;1;0;33463;0
;14.09.2020;32737302;0;0;0;0;81;0;698;1;0;3915;0
119.1745833;14.09.2020;32939029;24;0;0;151;804;0;841;1;0;11062;0
;14.09.2020;48740784;0;0;0;0;22;0;2357;1;0;13464;0
;14.09.2020;73318567;0;0;0;0;81;0;698;1;0;3915;0
76.15942308;15.09.2020;85004;52;0;0;200;273;0;3354;1;0;18251;0
70.39698701;15.09.2020;4066298;385;0;0;978;1825;0;2993;1;0;8452;0
148.317801;15.09.2020;6676673;191;0;0;645;627;0;3909;1;0;14836;0
239;15.09.2020;7061886;42;0;0;134;142;0;587;1;0;2189;0
44.99;15.09.2020;31515569;581;0;0;2895;932;0;7346;1;0;32789;0
;15.09.2020;32737302;0;0;0;0;109;0;835;1;0;3646;0
116.0520548;15.09.2020;32939029;73;0;0;324;951;0;985;1;0;8234;0
;15.09.2020;48740784;0;0;0;0;25;0;2414;1;0;12819;0
;15.09.2020;73318567;0;0;0;0;109;0;835;1;0;3646;0
76.39771429;16.09.2020;85004;35;0;0;165;219;0;2738;1;0;14040;0
73.07528302;16.09.2020;4066298;159;0;0;485;1141;0;2170;1;0;6667;0
139.6719149;16.09.2020;6676673;235;0;0;837;686;0;3987;1;0;15605;0
239;16.09.2020;7061886;51;0;0;159;134;0;573;1;0;2222;0
45.03020252;16.09.2020;31515569;588;0;0;2295;970;0;7470;1;0;32402;0
;16.09.2020;32737302;0;0;0;0;65;0;710;1;0;3416;0
117.0376923;16.09.2020;32939029;65;0;0;235;783;0;822;1;0;3075;0
;16.09.2020;48740784;0;0;0;0;36;0;2457;1;0;13312;0
;16.09.2020;73318567;0;0;0;0;65;0;710;1;0;3416;0
75.98322581;17.09.2020;85004;62;0;0;184;318;0;2845;1;0;12861;0
73.63305195;17.09.2020;4066298;154;0;0;385;962;0;1952;1;0;4995;0
139.6266376;17.09.2020;6676673;229;0;0;877;621;0;3768;1;0;14590;0
239;17.09.2020;7061886;36;0;0;126;108;0;482;1;0;2160;0
44.99;17.09.2020;31515569;489;0;0;2201;827;0;6961;1;0;29874;0
;17.09.2020;32737302;0;0;0;0;48;0;626;1;0;3013;0
120.0972222;17.09.2020;32939029;36;0;0;131;746;0;776;1;0;2617;0
;17.09.2020;48740784;0;0;0;0;25;0;2192;1;0;12223;0
;17.09.2020;73318567;0;0;0;0;48;0;626;1;0;3013;0
76.12181818;18.09.2020;85004;33;0;0;117;260;0;2490;1;0;12264;0
72.76223684;18.09.2020;4066298;152;0;0;283;738;0;1571;1;0;3878;0
140.6923077;18.09.2020;6676673;221;0;0;826;486;0;3235;1;0;12773;0
239;18.09.2020;7061886;39;0;0;136;109;0;524;1;0;3261;0
44.99;18.09.2020;31515569;543;0;0;2334;859;0;6061;1;0;27090;0
;18.09.2020;32737302;0;0;0;0;44;0;640;1;0;2990;0
118.9346154;18.09.2020;32939029;39;0;0;127;624;0;655;1;0;2242;0
;18.09.2020;48740784;0;0;0;0;13;0;2180;1;0;12250;0
;18.09.2020;73318567;0;0;0;0;44;0;640;1;0;2990;0
75.60545455;19.09.2020;85004;33;0;0;124;225;0;2416;1;0;12045;0
72.47755102;19.09.2020;4066298;147;0;0;307;673;0;1510;1;0;3854;0
140.0879397;19.09.2020;6676673;199;0;0;767;419;0;3052;1;0;12813;0
239;19.09.2020;7061886;28;0;0;132;117;0;456;1;0;2423;0
44.99;19.09.2020;31515569;563;0;0;2378;907;0;6562;1;0;30698;0
;19.09.2020;32737302;0;0;0;1;26;0;511;1;0;2545;0
121.6481481;19.09.2020;32939029;27;0;0;105;668;0;694;1;0;2248;0
;19.09.2020;48740784;0;0;0;0;20;0;2526;1;0;14435;0
;19.09.2020;73318567;0;0;0;0;26;0;511;1;0;2545;0
75.62142857;20.09.2020;85004;49;0;0;200;227;0;2638;1;0;12505;0
72.96736111;20.09.2020;4066298;144;0;0;309;722;0;1542;1;0;4108;0
140.5462963;20.09.2020;6676673;216;0;0;969;471;0;3086;1;0;13389;0
239;20.09.2020;7061886;41;0;0;151;127;0;547;1;0;2569;0
45.03486914;20.09.2020;31515569;772;0;0;2998;1214;0;7756;1;0;35623;0
;20.09.2020;32737302;0;0;0;0;52;0;527;1;0;2387;0
121.6085714;20.09.2020;32939029;35;0;0;137;641;0;670;1;0;2426;0
;20.09.2020;48740784;0;0;0;0;35;0;3134;1;0;18527;0
;20.09.2020;73318567;0;0;0;0;52;0;527;1;0;2387;0
74.70772727;21.09.2020;85004;44;0;0;205;230;0;2926;1;0;13569;0
70.66291667;21.09.2020;4066298;312;0;0;796;1453;0;2536;1;0;6296;0
141.8067227;21.09.2020;6676673;238;0;0;934;517;0;3756;1;0;14938;0
239;21.09.2020;7061886;74;0;0;217;189;0;686;1;0;2990;0
45.08679093;21.09.2020;31515569;643;0;0;3157;1081;0;7403;1;0;35281;0
;21.09.2020;32737302;0;0;0;0;75;0;443;1;0;2334;0
118.1283784;21.09.2020;32939029;37;0;0;165;1528;0;1573;1;0;5554;0
;21.09.2020;48740784;0;0;0;0;18;0;3164;1;0;17697;0
;21.09.2020;73318567;0;0;0;0;75;0;443;1;0;2334;0
75.58069767;22.09.2020;85004;43;0;0;157;244;0;3062;1;0;14702;0
68.42958963;22.09.2020;4066298;463;0;0;993;2045;0;3146;1;0;6845;0
141.0622407;22.09.2020;6676673;241;0;0;894;486;0;3747;1;0;14683;0
239;22.09.2020;7061886;69;0;0;261;236;0;1032;1;0;4420;0
45.05188211;22.09.2020;31515569;584;0;0;2371;1011;0;6858;1;0;30721;0
;22.09.2020;32737302;0;0;0;0;70;0;483;1;0;2288;0
117.80325;22.09.2020;32939029;40;0;0;208;1233;0;1265;1;0;4472;0
;22.09.2020;48740784;0;0;0;0;21;0;2916;1;0;15456;0
;22.09.2020;73318567;0;0;0;0;70;0;483;1;0;2288;0
72.9412;23.09.2020;85004;25;0;0;133;232;0;2948;1;0;12338;0
69.08368771;23.09.2020;4066298;301;0;0;628;1463;0;2584;1;0;5565;0
148.5035971;23.09.2020;6676673;139;0;0;552;393;0;3421;1;0;13770;0
239;23.09.2020;7061886;57;0;0;175;233;0;971;1;0;3520;0
45.02407693;23.09.2020;31515569;538;0;0;2148;918;0;6417;1;0;28062;0
;23.09.2020;32737302;0;0;0;0;71;0;441;1;0;1965;0
118.1531429;23.09.2020;32939029;35;0;0;111;1142;0;1173;1;0;3891;0
;23.09.2020;48740784;0;0;0;0;21;0;2795;1;0;14107;0
;23.09.2020;73318567;0;0;0;0;71;0;441;1;0;1965;0
75.68533333;24.09.2020;85004;30;0;0;119;197;0;2568;1;0;11558;0
68.51258278;24.09.2020;4066298;302;0;0;546;1444;0;2472;1;0;4982;0
138.3170732;24.09.2020;6676673;205;0;0;822;417;0;3058;1;0;13375;0
240.0684211;24.09.2020;7061886;57;0;0;170;168;0;763;1;0;2908;0
45.02721257;24.09.2020;31515569;494;0;0;2853;860;0;6137;1;0;29568;0
;24.09.2020;32737302;0;0;0;0;97;0;369;1;0;2844;0
117.8646154;24.09.2020;32939029;26;0;0;109;882;0;914;1;0;3333;0
;24.09.2020;48740784;0;0;0;1;32;0;2616;1;0;14559;0
;24.09.2020;73318567;0;0;0;0;97;0;369;1;0;2844;0
76.13548387;25.09.2020;85004;31;0;0;132;172;0;2365;1;0;10918;0
70.15072626;25.09.2020;4066298;179;0;0;412;707;0;1698;1;0;4470;0
135.4752066;25.09.2020;6676673;242;0;0;922;426;0;2976;1;0;13285;0
239;25.09.2020;7061886;34;0;0;153;110;0;508;1;0;2227;0
45.02511354;25.09.2020;31515569;498;0;0;2318;883;0;10006;1;0;48143;0
;25.09.2020;32737302;0;0;0;0;100;0;1087;1;0;6297;0
117.5385;25.09.2020;32939029;40;0;0;204;789;0;817;1;0;3214;0
;25.09.2020;48740784;0;0;0;1;30;0;3892;1;0;23607;0
;25.09.2020;73318567;0;0;0;0;100;0;1087;1;0;6297;0
75.81818182;26.09.2020;85004;33;0;0;143;208;0;2108;1;0;10746;0
71.77201149;26.09.2020;4066298;174;0;0;420;731;0;1496;1;0;4247;0
135.4545455;26.09.2020;6676673;198;0;0;877;355;0;2508;1;0;12272;0
239;26.09.2020;7061886;55;0;0;153;131;0;447;1;0;2079;0
45.02673643;26.09.2020;31515569;476;0;0;2175;852;0;4941;1;0;24622;0
;26.09.2020;32737302;0;0;0;0;132;0;440;1;0;2589;0
117.2083636;26.09.2020;32939029;55;0;0;199;761;0;782;1;0;2876;0
;26.09.2020;48740784;0;0;0;1;25;0;2304;1;0;13690;0
;26.09.2020;73318567;0;0;0;0;132;0;440;1;0;2589;0
76.01205128;27.09.2020;85004;39;0;0;139;210;0;2341;1;0;11566;0
72.29215686;27.09.2020;4066298;153;0;0;371;801;0;1631;1;0;4358;0
136.5561497;27.09.2020;6676673;187;0;0;813;389;0;2545;1;0;11727;0
239;27.09.2020;7061886;40;0;0;160;129;0;479;1;0;2334;0
44.99;27.09.2020;31515569;472;0;0;1897;855;0;4567;1;0;23720;0
;27.09.2020;32737302;0;0;0;0;163;0;505;1;0;2731;0
117.0083333;27.09.2020;32939029;66;0;0;283;703;0;750;1;0;2848;0
;27.09.2020;48740784;0;0;0;0;15;0;1941;1;0;12218;0
;27.09.2020;73318567;0;0;0;0;163;0;505;1;0;2731;0
76.08933333;28.09.2020;85004;45;0;0;164;212;0;2507;1;0;12222;0
72.30144385;28.09.2020;4066298;187;0;0;412;907;0;1905;1;0;5055;0
140.1491018;28.09.2020;6676673;167;0;0;852;420;0;3285;1;0;14216;0
248;28.09.2020;7061886;40;0;0;176;134;0;563;1;0;2525;0
45.21748681;28.09.2020;31515569;278;0;0;2011;567;0;4769;1;0;26383;0
;28.09.2020;32737302;0;0;0;0;104;0;462;1;0;2223;0
117.2762245;28.09.2020;32939029;98;0;0;423;740;0;783;1;0;2821;0
;28.09.2020;48740784;0;0;0;1;16;0;2002;1;0;11704;0
;28.09.2020;73318567;0;0;0;0;104;0;462;1;0;2223;0
76.06488889;29.09.2020;85004;45;0;0;157;197;0;2385;1;0;11469;0
71.98509615;29.09.2020;4066298;208;0;0;400;915;0;1936;1;0;5084;0
142.3892857;29.09.2020;6676673;140;0;0;711;388;0;3509;1;0;13819;0
249.2222222;29.09.2020;7061886;45;0;0;143;129;0;562;1;0;2418;0
44.99;29.09.2020;31515569;303;0;0;1582;658;0;5486;1;0;27555;0
;29.09.2020;32737302;0;0;0;0;94;0;400;1;0;1849;0
118.5841791;29.09.2020;32939029;67;0;0;273;708;0;762;1;0;2798;0
833.32;29.09.2020;48740784;1;0;0;4;31;0;2538;1;0;14152;0
;29.09.2020;73318567;0;0;0;0;94;0;400;1;0;1849;0
69.82248;30.09.2020;85004;125;0;0;431;1053;0;5311;1;0;23123;0
71.09793249;30.09.2020;4066298;237;0;0;541;1147;0;2201;1;0;6322;0
142.6244726;30.09.2020;6676673;237;0;0;1116;454;0;3166;1;0;14648;0
248.4222222;30.09.2020;7061886;45;0;0;168;147;0;570;1;0;2364;0
44.99;30.09.2020;31515569;340;0;0;1677;733;0;6431;1;0;30834;0
;30.09.2020;32737302;0;0;0;0;69;0;335;1;0;1651;0
117;30.09.2020;32939029;77;0;0;269;736;0;778;1;0;2745;0
;30.09.2020;48740784;0;0;0;0;20;0;2688;1;0;15409;0
;30.09.2020;73318567;0;0;0;0;69;0;335;1;0;1651;0
73.19302326;1.10.2020;85004;43;0;0;214;366;0;2804;1;0;13592;0
70.74635294;1.10.2020;4066298;255;0;0;538;1115;0;2102;1;0;5633;0
143.0079365;1.10.2020;6676673;252;0;0;985;415;0;3252;1;0;14115;0
249;1.10.2020;7061886;51;0;0;181;155;0;550;1;0;2563;0
45.24267579;1.10.2020;31515569;353;0;0;2077;802;0;6852;1;0;33821;0
;1.10.2020;32737302;0;0;0;0;220;0;525;1;0;3383;0
117.180303;1.10.2020;32939029;66;0;0;249;625;0;665;1;0;2444;0
833.32;1.10.2020;48740784;1;0;0;8;25;0;3061;1;0;17022;0
;1.10.2020;73318567;0;0;0;0;220;0;525;1;0;3383;0
73.65470588;2.10.2020;85004;34;0;0;158;242;0;2264;1;0;11755;0
70.8632287;2.10.2020;4066298;223;0;0;406;1006;0;1865;1;0;4882;0
143.940181;2.10.2020;6676673;221;0;0;909;370;0;3030;1;0;13807;0
249;2.10.2020;7061886;33;0;0;154;114;0;525;1;0;2415;0
45.05980609;2.10.2020;31515569;373;0;0;2405;811;0;6758;1;0;32800;0
;2.10.2020;32737302;0;0;0;0;158;0;444;1;0;2736;0
117.9646552;2.10.2020;32939029;58;0;0;217;480;0;522;1;0;2226;0
833.32;2.10.2020;48740784;1;0;0;4;28;0;3031;1;0;16832;0
;2.10.2020;73318567;0;0;0;0;158;0;444;1;0;2736;0
74.6284375;3.10.2020;85004;32;0;0;159;192;0;2141;1;0;12675;0
70.72361963;3.10.2020;4066298;163;0;0;425;850;0;1650;1;0;4784;0
143.8594944;3.10.2020;6676673;178;0;0;914;328;0;2712;1;0;14331;0
249;3.10.2020;7061886;42;0;0;142;137;0;495;1;0;2390;0
44.99;3.10.2020;31515569;347;0;0;2115;710;0;6006;1;0;31594;0
;3.10.2020;32737302;0;0;0;0;77;0;372;1;0;2109;0
125.9853333;3.10.2020;32939029;15;0;0;125;406;0;435;1;0;2037;0
;3.10.2020;48740784;0;0;0;0;22;0;2946;1;0;17169;0
